,NPPES Provider ZIP Code,NPPES Provider State,total_claims,opioid_claims,extended_release_opioid_claims,zipcode,county
502,91208,CA,224388,8214,103,91208,['Los Angeles County']
503,8084,NJ,428280,35651,1877,08084,['Camden County']
504,48154,MI,382139,32702,365,48154,['Wayne County']
505,86442,AZ,456811,53778,4262,86442,['Mohave County']
506,90028,CA,150748,5534,0,90028,['Los Angeles County']
507,92243,CA,609642,38895,1187,92243,['Imperial County']
508,60453,IL,633753,42776,973,60453,['Cook County']
509,48341,MI,189533,24858,1164,48341,['Oakland County']
510,48821,MI,58178,5357,200,48821,['Eaton County']
511,90255,CA,521479,15188,0,90255,['Los Angeles County']
512,77562,TX,20471,1253,0,77562,['Harris County']
513,77478,TX,628774,33071,515,77478,['Fort Bend County']
514,89030,NV,293073,21096,768,89030,['Clark County']
515,23701,VA,65776,4238,81,23701,['Portsmouth city']
516,13413,NY,990513,46521,1743,13413,['Oneida County']
517,95231,CA,274806,21947,815,95231,['San Joaquin County']
518,94520,CA,337713,19286,296,94520,['Contra Costa County']
519,2115,MA,438941,48237,2010,02115,['Suffolk County']
520,14905,NY,253518,12756,290,14905,['Chemung County']
521,14814,NY,53424,1952,25,14814,['Chemung County']
522,60002,IL,51123,3873,118,60002,['Lake County']
523,10005,NY,1718,884,120,10005,['New York County']
524,37214,TN,29957,3693,270,37214,['Davidson County']
525,8817,NJ,147118,4896,13,08817,['Middlesex County']
526,30318,GA,196226,8787,46,30318,['Fulton County']
527,92354,CA,634751,62073,2302,92354,['San Bernardino County']
528,90006,CA,690357,8665,31,90006,['Los Angeles County']
529,20007,DC,101896,12349,214,20007,['District of Columbia']
530,72730,AR,34756,1760,75,72730,['Washington County']
531,90013,CA,61588,947,13,90013,['Los Angeles County']
532,92705,CA,354402,29438,2094,92705,['Orange County']
533,53220,WI,228230,13890,326,53220,['Milwaukee County']
534,70126,LA,30723,1868,0,70126,['Orleans Parish']
535,75150,TX,509396,42597,319,75150,['Dallas County']
536,48127,MI,224515,12222,77,48127,['Wayne County']
537,91203,CA,581511,15676,166,91203,['Los Angeles County']
538,77090,TX,912766,60360,1298,77090,['Harris County']
539,21237,MD,420728,53062,3893,21237,['Baltimore County']
540,85501,AZ,133251,14521,1507,85501,['Gila County']
541,13790,NY,236485,23469,605,13790,['Broome County']
542,46534,IN,115909,11952,158,46534,['Starke County']
543,91342,CA,217751,11699,208,91342,['Los Angeles County']
544,33458,FL,653282,38948,1820,33458,['Palm Beach County']
545,63109,MO,352382,24925,544,63109,['St. Louis city']
546,33756,FL,951900,83789,4530,33756,['Pinellas County']
547,62930,IL,202682,15612,179,62930,['Saline County']
548,21029,MD,15866,1414,15,21029,['Howard County']
549,46221,IN,84887,10206,531,46221,['Marion County']
550,60521,IL,451076,28512,696,60521,['DuPage County']
551,79772,TX,90137,5483,11,79772,['Reeves County']
552,7871,NJ,109213,9872,644,07871,['Sussex County']
553,91709,CA,140739,8479,192,91709,['San Bernardino County']
554,48186,MI,178855,13047,103,48186,['Wayne County']
555,92651,CA,76103,4452,13,92651,['Orange County']
556,85041,AZ,44305,4194,187,85041,['Maricopa County']
557,93611,CA,295055,25414,1052,93611,['Fresno County']
558,96002,CA,210451,15954,766,96002,['Shasta County']
559,33449,FL,175870,5034,37,33449,['Palm Beach County']
560,33609,FL,479496,26551,843,33609,['Hillsborough County']
561,93906,CA,171664,11880,450,93906,['Monterey County']
562,10535,NY,22366,2083,45,10535,['Westchester County']
563,33313,FL,478107,17832,176,33313,['Broward County']
564,30165,GA,1295603,132088,4013,30165,['Floyd County']
565,92103,CA,1235769,86597,3335,92103,['San Diego County']
566,92505,CA,1131490,96084,4156,92505,['Riverside County']
567,68198,NE,652004,45415,1304,68198,[None]
568,10029,NY,1365528,61518,2108,10029,['New York County']
569,25401,WV,481984,43432,2181,25401,['Berkeley County']
570,44504,OH,297918,22734,137,44504,['Mahoning County']
571,27511,NC,352935,17799,699,27511,['Wake County']
572,63044,MO,649711,41241,621,63044,['St. Louis County']
573,1301,MA,222728,17676,1107,01301,['Franklin County']
574,92509,CA,114003,5805,154,92509,['Riverside County']
575,95363,CA,91029,6798,124,95363,['Stanislaus County']
576,17851,PA,184322,15373,305,17851,['Northumberland County']
577,48192,MI,349421,32204,421,48192,['Wayne County']
578,96813,HI,799487,46614,2007,96813,['Honolulu County']
579,85023,AZ,68414,13676,506,85023,['Maricopa County']
580,936,PR,130069,5851,63,00936,[None]
581,48195,MI,406483,35609,697,48195,['Wayne County']
582,90004,CA,306832,10716,182,90004,['Los Angeles County']
583,25312,WV,10590,1661,0,25312,['Kanawha County']
584,28590,NC,57527,2837,20,28590,['Pitt County']
585,43604,OH,130414,5259,0,43604,['Lucas County']
586,47150,IN,596302,50651,1500,47150,['Floyd County']
587,24148,VA,7408,543,0,24148,['Henry County']
588,76102,TX,106917,9956,43,76102,['Tarrant County']
589,13203,NY,153012,12278,345,13203,['Onondaga County']
590,2368,MA,92685,8218,80,02368,['Norfolk County']
591,53151,WI,433876,22221,643,53151,['Waukesha County']
592,30680,GA,244577,16304,58,30680,['Barrow County']
593,94566,CA,86583,6745,380,94566,['Alameda County']
594,8012,NJ,305413,18463,514,08012,['Camden County']
595,92120,CA,1666880,127933,5458,92120,['San Diego County']
596,93021,CA,34358,2839,96,93021,['Ventura County']
597,27514,NC,320718,25628,886,27514,['Orange County']
598,93701,CA,413843,29151,998,93701,['Fresno County']
599,18104,PA,659893,51503,2183,18104,['Lehigh County']
600,44509,OH,988,118,0,44509,['Mahoning County']
601,90017,CA,620764,27729,607,90017,['Los Angeles County']
602,91204,CA,1474348,35634,153,91204,['Los Angeles County']
603,2135,MA,610662,27787,1959,02135,['Suffolk County']
604,10451,NY,590301,12202,93,10451,['Bronx County']
605,93720,CA,1742266,138837,5751,93720,['Fresno County']
606,84404,UT,111704,23753,2724,84404,['Weber County']
607,33016,FL,1512400,27486,77,33016,['Miami-Dade County']
608,80911,CO,26426,2313,85,80911,['El Paso County']
609,71201,LA,846299,82687,1391,71201,['Ouachita Parish']
610,31088,GA,320318,38313,1577,31088,['Houston County']
611,77555,TX,343823,29883,419,77555,[None]
612,61265,IL,797904,45752,731,61265,['Rock Island County']
613,58104,ND,36779,1910,87,58104,['Cass County']
614,45013,OH,490170,38522,1522,45013,['Butler County']
615,20708,MD,41042,1984,77,20708,"[""Prince George's County""]"
616,1545,MA,136172,5731,94,01545,['Worcester County']
617,46219,IN,368999,32942,706,46219,['Marion County']
618,55433,MN,514409,36829,667,55433,['Anoka County']
619,60005,IL,415474,33029,798,60005,['Cook County']
620,10453,NY,847304,18988,430,10453,['Bronx County']
621,8046,NJ,154918,9240,182,08046,['Burlington County']
622,38305,TN,1368563,90602,2837,38305,['Madison County']
623,10550,NY,222368,8005,200,10550,['Westchester County']
624,72301,AR,338671,24813,175,72301,['Crittenden County']
625,7105,NJ,247404,6465,85,07105,['Essex County']
626,21228,MD,571759,31136,981,21228,['Baltimore County']
627,94545,CA,500206,33118,552,94545,['Alameda County']
628,46409,IN,86388,5127,0,46409,['Lake County']
629,95661,CA,1584914,135504,6084,95661,['Placer County']
630,7740,NJ,190290,12770,583,07740,['Monmouth County']
631,20910,MD,145199,13087,514,20910,['Montgomery County']
632,12307,NY,44087,2019,39,12307,['Schenectady County']
633,29203,SC,813577,49898,846,29203,['Richland County']
634,20770,MD,186611,18046,1002,20770,"[""Prince George's County""]"
635,65109,MO,821611,48191,1616,65109,['Cole County']
636,22193,VA,19573,1753,234,22193,['Prince William County']
637,33764,FL,22765,3139,0,33764,['Pinellas County']
638,13057,NY,391942,18049,458,13057,['Onondaga County']
639,60077,IL,345524,12296,78,60077,['Cook County']
640,49008,MI,195344,28187,1149,49008,['Kalamazoo County']
641,29063,SC,212429,11080,217,29063,['Richland County']
642,99338,WA,55227,2939,126,99338,['Benton County']
643,48602,MI,417695,44930,895,48602,['Saginaw County']
644,48075,MI,1284647,124979,3722,48075,['Oakland County']
645,85260,AZ,308649,23057,1257,85260,['Maricopa County']
646,27055,NC,222763,11966,33,27055,['Yadkin County']
647,49444,MI,1075086,103347,4263,49444,['Muskegon County']
648,97526,OR,310470,26582,1026,97526,['Josephine County']
649,11433,NY,10045,161,0,11433,['Queens County']
650,75237,TX,461144,39131,660,75237,['Dallas County']
651,32901,FL,1133349,127855,7725,32901,['Brevard County']
652,94015,CA,687938,33213,574,94015,['San Mateo County']
653,38116,TN,261866,11085,45,38116,['Shelby County']
654,7470,NJ,798235,38099,911,07470,['Passaic County']
655,83605,ID,413422,25592,469,83605,['Canyon County']
656,48188,MI,42586,3305,13,48188,['Wayne County']
657,91101,CA,199901,7879,93,91101,['Los Angeles County']
658,94024,CA,35555,4631,195,94024,['Santa Clara County']
659,97219,OR,212306,13784,645,97219,['Multnomah County']
660,91762,CA,57093,3760,20,91762,['San Bernardino County']
661,10019,NY,511482,32230,969,10019,['New York County']
662,98108,WA,84342,4238,273,98108,['King County']
663,40741,KY,828191,63013,866,40741,['Laurel County']
664,94609,CA,623315,37981,997,94609,['Alameda County']
665,21202,MD,361653,31746,642,21202,['Baltimore city']
666,15213,PA,966175,95325,5677,15213,['Allegheny County']
667,20746,MD,94359,4106,56,20746,"[""Prince George's County""]"
668,8103,NJ,451640,47464,1672,08103,['Camden County']
669,65401,MO,535006,43690,1382,65401,['Phelps County']
670,78503,TX,695335,26255,130,78503,['Hidalgo County']
671,98003,WA,666052,51933,2433,98003,['King County']
672,10025,NY,635119,22457,546,10025,['New York County']
673,47842,IN,26388,1498,32,47842,['Vermillion County']
674,92503,CA,401788,23796,435,92503,['Riverside County']
675,4426,ME,96179,4832,34,04426,['Piscataquis County']
676,95948,CA,117392,9807,322,95948,['Butte County']
677,46131,IN,331107,24509,733,46131,['Johnson County']
678,98406,WA,49692,3125,32,98406,['Pierce County']
679,85258,AZ,581624,59502,4089,85258,['Maricopa County']
680,85220,AZ,12652,1149,0,85220,['Pinal County']
681,79936,TX,543444,30600,89,79936,['El Paso County']
682,20176,VA,287976,17262,723,20176,['Loudoun County']
683,62948,IL,366324,31489,685,62948,['Williamson County']
684,84780,UT,14987,4221,665,84780,['Washington County']
685,93721,CA,245218,21445,494,93721,['Fresno County']
686,53215,WI,1078930,93040,4309,53215,['Milwaukee County']
687,79720,TX,191265,16161,29,79720,['Howard County']
688,29418,SC,75416,7732,21,29418,['Charleston County']
689,33410,FL,533797,26217,451,33410,['Palm Beach County']
690,60482,IL,18378,1226,0,60482,['Cook County']
691,46229,IN,362098,18312,203,46229,['Marion County']
692,95969,CA,449318,39652,1276,95969,['Butte County']
693,37760,TN,418361,33109,1907,37760,['Jefferson County']
694,53792,WI,222281,21171,351,53792,[None]
695,33606,FL,290629,29712,1686,33606,['Hillsborough County']
696,24060,VA,384002,30292,207,24060,['Montgomery County']
697,20815,MD,128939,8007,133,20815,['Montgomery County']
698,21157,MD,506056,41777,2383,21157,['Carroll County']
699,1104,MA,435292,29645,313,01104,['Hampden County']
700,38824,MS,64316,4019,71,38824,['Prentiss County']
701,87505,NM,583105,55473,1498,87505,['Santa Fe County']
702,37209,TN,133183,8326,206,37209,['Davidson County']
703,27804,NC,1016616,65286,2575,27804,['Nash County']
704,3104,NH,385824,15666,441,03104,['Hillsborough County']
705,66102,KS,299398,21336,310,66102,['Wyandotte County']
706,94118,CA,438033,26817,1867,94118,['San Francisco County']
707,46573,IN,52452,2244,16,46573,['Elkhart County']
708,7076,NJ,88944,2737,23,07076,['Union County']
709,95030,CA,54236,3166,153,95030,['Santa Clara County']
710,37920,TN,691519,58684,913,37920,['Knox County']
711,1890,MA,124193,14141,237,01890,['Middlesex County']
712,95682,CA,74116,4574,92,95682,['El Dorado County']
713,89052,NV,982664,88380,4412,89052,['Clark County']
714,35210,AL,45648,3109,29,35210,['Jefferson County']
715,52001,IA,824175,33776,609,52001,['Dubuque County']
716,1852,MA,342768,17751,823,01852,['Middlesex County']
717,60123,IL,534778,31593,658,60123,['Kane County']
718,5446,VT,92112,9084,271,05446,['Chittenden County']
719,12054,NY,161509,5043,71,12054,['Albany County']
720,46227,IN,388022,39939,2998,46227,['Marion County']
721,46176,IN,291968,15591,409,46176,['Shelby County']
722,6450,CT,296859,13597,206,06450,['New Haven County']
723,94546,CA,170822,16807,1126,94546,['Alameda County']
724,14209,NY,253970,10886,293,14209,['Erie County']
725,46168,IN,157400,9595,170,46168,['Hendricks County']
726,21224,MD,503283,45583,2048,21224,['Baltimore city']
727,42001,KY,136783,8316,225,42001,['McCracken County']
728,20776,MD,902,605,0,20776,['Anne Arundel County']
729,40004,KY,300098,19129,293,40004,['Nelson County']
730,55440,MN,25863,921,0,55440,[None]
731,21201,MD,724080,51978,1635,21201,['Baltimore city']
732,46236,IN,58330,6006,172,46236,['Marion County']
733,31701,GA,719577,62808,2490,31701,['Dougherty County']
734,46055,IN,42144,2451,0,46055,['Hancock County']
735,14526,NY,158722,5862,182,14526,['Monroe County']
736,70130,LA,47676,2661,0,70130,['Orleans Parish']
737,73102,OK,189085,18910,830,73102,['Oklahoma County']
738,42718,KY,390493,16153,163,42718,['Taylor County']
739,54020,WI,51719,3618,178,54020,['Polk County']
740,33308,FL,1199548,85019,3781,33308,['Broward County']
741,6254,CT,8965,3816,18,06254,['New London County']
742,10032,NY,1005595,37670,1057,10032,['New York County']
743,33183,FL,229928,4569,77,33183,['Miami-Dade County']
744,98902,WA,609235,66344,2641,98902,['Yakima County']
745,48213,MI,80254,5791,0,48213,['Wayne County']
746,8831,NJ,297916,11232,305,08831,['Middlesex County']
747,33463,FL,203292,6501,23,33463,['Palm Beach County']
748,95210,CA,702636,55473,1970,95210,['San Joaquin County']
749,95202,CA,121496,6036,140,95202,['San Joaquin County']
750,78752,TX,55671,5136,0,78752,['Travis County']
751,41017,KY,774362,104722,4873,41017,['Kenton County']
752,33146,FL,246632,8405,0,33146,['Miami-Dade County']
753,32541,FL,139515,12674,503,32541,['Okaloosa County']
754,40245,KY,118828,7684,267,40245,['Jefferson County']
755,55130,MN,336661,17767,458,55130,['Ramsey County']
756,10804,NY,52889,1617,0,10804,['Westchester County']
757,8034,NJ,541635,22215,529,08034,['Camden County']
758,27513,NC,115722,6694,192,27513,['Wake County']
759,82301,WY,40614,2593,13,82301,['Carbon County']
760,95501,CA,353178,32993,1954,95501,['Humboldt County']
761,46260,IN,1128724,84817,3382,46260,['Marion County']
762,57770,SD,11238,806,0,57770,['Shannon County']
763,19096,PA,513353,27896,695,19096,['Montgomery County']
764,93405,CA,180057,26431,1390,93405,['San Luis Obispo County']
765,10065,NY,350036,34716,1392,10065,['New York County']
766,55407,MN,384985,26561,672,55407,['Hennepin County']
767,33155,FL,750534,14546,24,33155,['Miami-Dade County']
768,90095,CA,790493,46798,1157,90095,[None]
769,11042,NY,913615,37683,1506,11042,['Nassau County']
770,8050,NJ,358529,21741,475,08050,['Ocean County']
771,10553,NY,1022,365,0,10553,['Westchester County']
772,8840,NJ,128854,3129,14,08840,['Middlesex County']
773,32501,FL,462247,38066,278,32501,['Escambia County']
774,29687,SC,90612,5498,11,29687,['Greenville County']
775,97701,OR,804054,81038,2634,97701,['Deschutes County']
776,95051,CA,726214,38553,990,95051,['Santa Clara County']
777,95119,CA,596886,36907,965,95119,['Santa Clara County']
778,11106,NY,153372,3969,65,11106,['Queens County']
779,2052,MA,25743,1265,59,02052,['Norfolk County']
780,59601,MT,249851,22380,1015,59601,['Lewis and Clark County']
781,94598,CA,526084,69467,4159,94598,['Contra Costa County']
782,74501,OK,414610,41045,1290,74501,['Pittsburg County']
783,7444,NJ,150619,7520,168,07444,['Morris County']
784,31602,GA,824137,72171,3165,31602,['Lowndes County']
785,63010,MO,145598,8802,226,63010,['Jefferson County']
786,35127,AL,730,241,0,35127,['Jefferson County']
787,79072,TX,206938,10835,62,79072,['Hale County']
788,37804,TN,351063,39626,2870,37804,['Blount County']
789,64114,MO,444008,47014,2513,64114,['Jackson County']
790,29621,SC,1294695,120741,3582,29621,['Anderson County']
791,29325,SC,147244,9794,28,29325,['Laurens County']
792,37934,TN,401157,23822,724,37934,['Knox County']
793,93036,CA,191838,9945,324,93036,['Ventura County']
794,7503,NJ,96398,9074,390,07503,['Passaic County']
795,66103,KS,49040,8113,420,66103,['Wyandotte County']
796,23321,VA,237644,10111,31,23321,['Chesapeake city']
797,57642,SD,3727,159,0,57642,['Corson County']
798,80401,CO,199602,29395,1681,80401,['Jefferson County']
799,66112,KS,260877,23152,890,66112,['Wyandotte County']
800,65201,MO,1027817,67472,1166,65201,['Boone County']
801,64089,MO,35780,2641,48,64089,['Clay County']
802,73632,OK,29416,1336,0,73632,['Washita County']
803,74127,OK,139798,9131,38,74127,['Tulsa County']
804,80211,CO,112736,8355,376,80211,['Denver County']
805,72701,AR,117990,7185,122,72701,['Washington County']
806,65803,MO,574385,63852,6004,65803,['Greene County']
807,28655,NC,689813,47426,1648,28655,['Burke County']
808,70809,LA,740234,126263,9495,70809,['East Baton Rouge Parish']
809,38478,TN,284942,24463,951,38478,['Giles County']
810,72401,AR,1502138,115965,4143,72401,['Craighead County']
811,77074,TX,919151,50155,631,77074,['Harris County']
812,71913,AR,1107469,91217,1700,71913,['Garland County']
813,38363,TN,153510,10033,128,38363,['Decatur County']
814,36535,AL,295325,46800,2170,36535,['Baldwin County']
815,79606,TX,411905,37872,1523,79606,['Taylor County']
816,37745,TN,650593,37418,1539,37745,['Greene County']
817,28645,NC,475512,32383,428,28645,['Caldwell County']
818,66160,KS,432029,49468,2740,66160,[None]
819,29624,SC,29866,1842,11,29624,['Anderson County']
820,28031,NC,95011,5370,0,28031,['Mecklenburg County']
